Trx,FPKM_mean_M,Linkage
CAF2893451.1,0.9049900065931,Auto
CAF2893470.1,16.5383416666667,Auto
CAF2893488.1,3.91399435,Auto
CAF2893507.1,0.277761,Auto
CAF2893525.1,0.0782990833333333,Auto
CAF2893544.1,19.8262833333333,Auto
CAF2893563.1,8.7337915,Auto
CAF2893582.1,15.3589655,Auto
CAF2893602.1,19.9113666666667,Auto
CAF2893620.1,14.5750766666667,Auto
CAF2893639.1,0,Auto
CAF2893658.1,87.5223833333333,Auto
CAF2893676.1,11.5404883333333,Auto
CAF2893696.1,9.941418,Auto
CAF2893722.1,18.2671316666667,Auto
CAF2893741.1,8.220568,Auto
CAF2893761.1,0,Auto
CAF2893780.1,0,Auto
CAF2893799.1,0.19235855,Auto
CAF2893819.1,5.05092e-10,Auto
CAF2893838.1,0.176485,Auto
CAF2893856.1,0,Auto
CAF2893878.1,0.318697183333333,Auto
CAF2893898.1,13.227945,Auto
CAF2893916.1,20.3294216666667,Auto
CAF2893938.1,21.7598033333333,Auto
CAF2893955.1,27.28725,Auto
CAF2893973.1,25.4285333333333,Auto
CAF2893993.1,1.230835,Auto
CAF2894009.1,19.4475833333333,Auto
CAF2894028.1,13.13933,Auto
CAF2894047.1,0,Auto
CAF2894067.1,3.0265287717,Auto
CAF2894088.1,14.7227683333333,Auto
CAF2894108.1,11.938,Auto
CAF2894113.1,20.1357723333333,Auto
CAF2894135.1,59.9455666666667,Auto
CAF2894155.1,15.73325,Auto
CAF2894174.1,7.492935,Auto
CAF2894194.1,11.363845,Auto
CAF2894213.1,26.618165,Auto
CAF2894232.1,7.719568,Auto
CAF2894254.1,1.29801816666667,Auto
CAF2894273.1,0.801491166666667,Auto
CAF2894290.1,5.2076665,Auto
CAF2894309.1,2.17705000158984,Auto
CAF2894327.1,0.3161645,Auto
CAF2894346.1,12.2548316666667,Auto
CAF2894365.1,133.965216666667,Auto
CAF2894387.1,8.08801833333333,Auto
CAF2894406.1,103.690106666667,Auto
CAF2894426.1,13.78254,Auto
CAF2894445.1,20.1586500030616,Auto
CAF2894464.1,13.7297216666667,Auto
CAF2894484.1,2.3454745,Auto
CAF2894503.1,0.550789666666667,Auto
CAF2894523.1,18.686905,Auto
CAF2894542.1,30.6457333333333,Auto
CAF2894562.1,28.9489166666667,Auto
CAF2894582.1,29.1691833333333,Auto
CAF2894600.1,49.53585,Auto
CAF2894621.1,50.3225,Auto
CAF2894644.1,170.931416666667,Auto
CAF2894664.1,1045.3855,Auto
CAF2894683.1,33.3269966666667,Auto
CAF2894701.1,0.164206483333333,Auto
CAF2894718.1,48.9385333333333,Auto
CAF2894736.1,0,Auto
CAF2894753.1,22.6115333333333,Auto
CAF2894763.1,2.975472,Auto
CAF2894781.1,52.82945,Auto
CAF2894799.1,0,Auto
CAF2894816.1,0.376331833333333,Auto
CAF2894833.1,0,Auto
CAF2894851.1,8.197879,Auto
CAF2894869.1,97.1966666666667,Auto
CAF2894886.1,22.0042833333333,Auto
CAF2894893.1,0.88275795,Auto
CAF2894912.1,11.4762433333333,Auto
CAF2894929.1,1.60022583333333,Auto
CAF2894947.1,6.19728816666667,Auto
CAF2894955.1,5.04358935883333,Auto
CAF2894972.1,3.62366866666667,Auto
CAF2894989.1,0.146548666666667,Auto
CAF2895007.1,0.27338289,Auto
CAF2895026.1,59.0634563333333,Auto
CAF2895043.1,3.20938766666667,Auto
CAF2895060.1,28.9121326666667,Auto
CAF2895078.1,18.0165083333333,Auto
CAF2895096.1,1.3778035,Auto
CAF2895107.1,0.03215525,Auto
CAF2895125.1,19.8523111666667,Auto
CAF2895145.1,3.937248,Auto
CAF2895165.1,42.8627333333333,Auto
CAF2895183.1,0,Auto
CAF2895190.1,0.3344235,Auto
CAF2895209.1,0,Auto
CAF2895228.1,0.2689915,Auto
CAF2895245.1,0.5499695,Auto
CAF2895265.1,3.17082833333333,Auto
CAF2895272.1,63.7038833333333,Auto
CAF2895291.1,20.5403466666667,Auto
CAF2895309.1,0,Auto
CAF2895329.1,5.142578,Auto
CAF2895348.1,4.78535,Auto
CAF2895368.1,6.011,Auto
CAF2895386.1,0.276795,Auto
CAF2895405.1,6.47524695,Auto
CAF2895423.1,11.8508383333333,Auto
CAF2895443.1,14978.6583333333,Auto
CAF2895462.1,6.4050435,Auto
CAF2895483.1,0.333540833333333,Auto
CAF2895503.1,0.0720853333333333,Auto
CAF2895522.1,52.7886166666667,Auto
CAF2895541.1,29.0809666666667,Auto
CAF2895560.1,0,Auto
CAF2895580.1,0.102704183333333,Auto
CAF2895599.1,7.868721,Auto
CAF2895619.1,8.38732666666667,Auto
CAF2895638.1,0.0657981666666667,Auto
CAF2895655.1,0.2349285,Auto
CAF2895675.1,75.8061411666667,Auto
CAF2895693.1,11.1415103333333,Auto
CAF2895713.1,32.88765,Auto
CAF2895733.1,26.1751333333333,Auto
CAF2895752.1,16.1773668333333,Auto
CAF2895754.1,46.4124,Auto
CAF2895774.1,14.587067,Auto
CAF2895794.1,16.9875533333333,Auto
CAF2895814.1,19.3722666666667,Auto
CAF2895833.1,16.478965,Auto
CAF2895851.1,11.837665,Auto
CAF2895870.1,204.758716666667,Auto
CAF2895890.1,19.1652966666667,Auto
CAF2895909.1,13.3474425,Auto
CAF2895928.1,15.5054416666667,Auto
CAF2895947.1,9.82891166666667,Auto
CAF2895966.1,19.627925,Auto
CAF2895985.1,37.8205433333333,Auto
CAF2896002.1,35.204235,Auto
CAF2896023.1,246.7795,Auto
CAF2896043.1,1002.74316666667,Auto
CAF2896062.1,36.8737883333333,Auto
CAF2896081.1,52.3376,Auto
CAF2896101.1,13.3681,Auto
CAF2896122.1,15.4618,Auto
CAF2896140.1,34.49265,Auto
CAF2896162.1,641.667333333333,Auto
CAF2896182.1,51.5749166666667,Auto
CAF2896201.1,13.2139333333333,Auto
CAF2896220.1,0.484085333333333,Auto
CAF2896239.1,0.172989,Auto
CAF2896248.1,0.561189333333333,Auto
CAF2896268.1,63.9997,Auto
CAF2896290.1,6.41844166666667,Auto
CAF2896307.1,3247.34683333333,Auto
CAF2896325.1,402.540666666667,Auto
CAF2896345.1,0,Auto
CAF2896364.1,0.940802166666667,Auto
CAF2896384.1,46.1734478333333,Auto
CAF2896403.1,0.623513,Auto
CAF2896421.1,1.0335905,Auto
CAF2896440.1,6.8230665,Auto
CAF2896461.1,409.954378666667,Auto
CAF2896481.1,82.3101366666667,Auto
CAF2896499.1,3.404188,Auto
CAF2896519.1,0,Auto
CAF2896538.1,8.36888833333333,Auto
CAF2896557.1,9.08531,Auto
CAF2896575.1,3.10129333333333,Auto
CAF2896594.1,201.8256,Auto
CAF2896616.1,17.6331333333333,Auto
CAF2896634.1,88.8996666666667,Auto
CAF2896652.1,170.343116666667,Auto
CAF2896673.1,56.6382833333333,Auto
CAF2896691.1,50.5401833333333,Auto
CAF2896707.1,68.17165,Auto
CAF2896727.1,254.3372,Auto
CAF2896739.1,6.77695191690572,Auto
CAF2896759.1,7.92688166666667,Auto
CAF2896779.1,110.8502048505,Auto
CAF2896795.1,0.103866833333333,Auto
CAF2896815.1,0.540608666666667,Auto
CAF2896834.1,0.226259,Auto
CAF2896853.1,72.752429,Auto
CAF2896873.1,3.48626833333333,Auto
CAF2896892.1,14.3026416666667,Auto
CAF2896911.1,0.310830433333333,Auto
CAF2896930.1,57.5586166666667,Auto
CAF2896949.1,56.58085,Auto
CAF2896970.1,0.011906,Auto
CAF2896989.1,0.194662183333333,Auto
CAF2897008.1,0,Auto
CAF2897025.1,0.04047,Auto
CAF2897044.1,0,Auto
CAF2897063.1,29.0819716666667,Auto
CAF2897085.1,131.1934,Auto
CAF2897109.1,51.6507833333333,Auto
CAF2897129.1,82.4699666666667,Auto
CAF2897150.1,0.975998166666667,Auto
CAF2897159.1,27.4055466666667,Auto
CAF2897181.1,4.45895933333333,Auto
CAF2897203.1,3.14724416666667,Auto
CAF2897223.1,130.46505,Auto
CAF2897242.1,23.6860983333333,Auto
CAF2897262.1,5.14945866666667,Auto
CAF2897283.1,8.635855,Auto
CAF2897301.1,24.4347266666667,Auto
CAF2897321.1,22.0203333333333,Auto
CAF2897340.1,11.6394466666667,Auto
CAF2897360.1,10.95834,Auto
CAF2897376.1,24.8371346666667,Auto
CAF2897396.1,0,Auto
CAF2897422.1,28.8679333333333,Auto
CAF2897444.1,0.316699166666667,Auto
CAF2897462.1,0.118487166666667,Auto
CAF2897482.1,0,Auto
CAF2897501.1,0.0897905,Auto
CAF2897519.1,0.723072666666667,Auto
CAF2897538.1,0,Auto
CAF2897556.1,53.2662566666667,Auto
CAF2897572.1,60.0169316666667,Auto
CAF2897587.1,0,Auto
CAF2897606.1,0.0316598333333333,Auto
CAF2897623.1,9.8877,Auto
CAF2897642.1,0.463278333333333,Auto
CAF2897660.1,28.124105,Auto
CAF2897679.1,14.78405,Auto
CAF2897699.1,5.50728933333333,Auto
CAF2897717.1,0,Auto
CAF2897743.1,0,Auto
CAF2897759.1,31.93135,Auto
CAF2897777.1,12.2488416666667,Auto
CAF2897796.1,35.3320666666667,Auto
CAF2897815.1,15.711365,Auto
CAF2897835.1,537.657976166667,Auto
CAF2897856.1,3.07775366666667,Auto
CAF2897875.1,37.77665,Auto
CAF2897896.1,16.5941833333333,Auto
CAF2897915.1,18.4952516666667,Auto
CAF2897935.1,32.7120333333333,Auto
CAF2897953.1,31.9061333333333,Auto
CAF2897974.1,20.05855,Auto
CAF2897993.1,24.47234,Auto
CAF2898012.1,62.3216833333333,Auto
CAF2898032.1,21.44345,Auto
CAF2898051.1,337.856666666667,Auto
CAF2898070.1,123.530533333333,Auto
CAF2898089.1,0,Auto
CAF2898108.1,0.657121333333333,Auto
CAF2898122.1,0,Auto
CAF2898141.1,1.46436733333333,Auto
CAF2898160.1,1.3471665,Auto
CAF2898180.1,8.666217,Auto
CAF2898200.1,0.176939166666667,Auto
CAF2898220.1,13.1583966666667,Auto
CAF2898239.1,36.2298183333333,Auto
CAF2898258.1,45.795,Auto
CAF2898271.1,31.90925,Auto
CAF2898289.1,23.81085,Auto
CAF2898309.1,34.7861666666667,Auto
CAF2898328.1,26.8549,Auto
CAF2898346.1,0.0639756666666667,Auto
CAF2898361.1,26.6971666666667,Auto
CAF2898377.1,31.06127,Auto
CAF2898382.1,12.142778,Auto
CAF2898401.1,1.50880983333333,Auto
CAF2898420.1,0.132021666666667,Auto
CAF2898439.1,0.1542935,Auto
CAF2898459.1,0.217471166666667,Auto
CAF2898478.1,0.09829,Auto
CAF2898496.1,0.01357575,Auto
CAF2898515.1,0,Auto
CAF2898534.1,0,Auto
CAF2898554.1,0.01265745,Auto
CAF2898572.1,0.222894,Auto
CAF2898590.1,242.945883333333,Auto
CAF2898608.1,0.132198666666667,Auto
CAF2898626.1,13.6558483333333,Auto
CAF2898643.1,7.4283025,Auto
CAF2898661.1,0.884349,Auto
CAF2898679.1,1.91255333333333,Auto
CAF2898699.1,0.845013333333333,Auto
CAF2898718.1,9.11514333333333,Auto
CAF2898736.1,72.6733333333333,Auto
CAF2898756.1,234.5785,Auto
CAF2898775.1,37.3638666666667,Auto
CAF2898795.1,26.2977666666667,Auto
CAF2898811.1,308.424683333333,Auto
CAF2898831.1,0,Auto
CAF2898851.1,56.3531543333333,Auto
CAF2898865.1,35.3159666666667,Auto
CAF2898884.1,2.48843,Auto
CAF2898905.1,0,Auto
CAF2898924.1,0,Auto
CAF2898943.1,40.1367166666667,Auto
CAF2898962.1,4.91776283333333,Auto
CAF2898978.1,35.59275,Auto
CAF2898997.1,12.5256066666667,Auto
CAF2899024.1,19.6952416666667,Auto
CAF2899043.1,0.0481301666666667,Auto
CAF2899061.1,0,Auto
CAF2899072.1,0,Auto
CAF2899090.1,5.25941808333333,Auto
CAF2899103.1,0.6776925,Auto
CAF2899122.1,6.898836,Auto
CAF2899140.1,2.49138883333333,Auto
CAF2899159.1,2.78904166666667,Auto
CAF2899177.1,1.12689316666667,Auto
CAF2899198.1,0,Auto
CAF2899210.1,1.120474,Auto
CAF2899229.1,0.616091,Auto
CAF2899248.1,0.303404,Auto
CAF2899267.1,0.3780455,Auto
CAF2899287.1,0.416766,Auto
CAF2899307.1,0.51307,Auto
CAF2899322.1,0.256206666666667,Auto
CAF2899342.1,0,Auto
CAF2899361.1,45.1747523333333,Auto
CAF2899380.1,0.200661666666667,Auto
CAF2899400.1,3.51628633333333,Auto
CAF2899419.1,7.19047166666667,Auto
CAF2899437.1,21.6584,Auto
CAF2899455.1,25.7923166666667,Auto
CAF2899473.1,7.49378985481333,Auto
CAF2899492.1,16.7731133333333,Auto
CAF2899511.1,18.10368,Auto
CAF2899530.1,11.537475,Auto
CAF2899549.1,30.1816666666667,Auto
CAF2899569.1,8.38567333333333,Auto
CAF2899589.1,35.6819333333333,Auto
CAF2899607.1,38.1941,Auto
CAF2899626.1,27.0189833333333,Auto
CAF2899645.1,39.407255,Auto
CAF2899661.1,104.863266666667,Auto
CAF2899680.1,46.6422833333333,Auto
CAF2899699.1,6.53780333333333,Auto
CAF2899719.1,26.7008833333333,Auto
CAF2899740.1,4.36984133333333,Auto
CAF2899760.1,22.75281,Auto
CAF2899780.1,35.135,Auto
CAF2899799.1,2.56257716666667,Auto
CAF2899818.1,0.2744345,Auto
CAF2899838.1,29.2638783333333,Auto
CAF2899858.1,0.00520710966666667,Auto
CAF2899876.1,49.2096333333333,Auto
CAF2899895.1,18.6137266666667,Auto
CAF2899914.1,24.920665,Auto
CAF2899932.1,19.1012216666667,Auto
CAF2899951.1,25.6858833333333,Auto
CAF2899968.1,43.9606,Auto
CAF2899986.1,52.8059666666667,Auto
CAF2900005.1,2.25145633333333,Auto
CAF2900023.1,130.318116666667,Auto
CAF2900042.1,3890.2,Auto
CAF2900053.1,73.2994833333333,Auto
CAF2900068.1,57.53125,Auto
CAF2900087.1,76.2571333333333,Auto
CAF2900093.1,8.31708166666667,Auto
CAF2900113.1,15.1487395,Auto
CAF2900133.1,24.0884666666667,Auto
CAF2900139.1,19.4081333333333,Auto
CAF2900158.1,42.1560333333333,Auto
CAF2900179.1,52.0477166666667,Auto
CAF2900198.1,13.26868,Auto
CAF2900217.1,59.3679166666667,Auto
CAF2900237.1,2.68447166666667,Auto
CAF2900256.1,1.35389388156333,Auto
CAF2900274.1,17.89815,Auto
CAF2900294.1,20.89655,Auto
CAF2900316.1,4.15752666666667,Auto
CAF2900335.1,3.33388140877145,Auto
CAF2900356.1,8.314417033049,Auto
CAF2900374.1,10.6187683333333,Auto
CAF2900394.1,13.6219133333333,Auto
CAF2900414.1,34.3492833333333,Auto
CAF2900436.1,365.447883333333,Auto
CAF2900455.1,234.3964,Auto
CAF2900459.1,0,Auto
CAF2900478.1,996.504571666667,Auto
CAF2900498.1,3.7581125,Auto
CAF2900505.1,0,Auto
CAF2900524.1,5.86029116666667,Auto
CAF2900544.1,106.435533333333,Auto
CAF2900565.1,142.762,Auto
CAF2900582.1,89.65085,Auto
CAF2900602.1,95.03335,Auto
CAF2900623.1,118.422033333333,Auto
CAF2900642.1,0.615642333333333,Auto
CAF2900660.1,74.8977333333333,Auto
CAF2900681.1,26.9518,Auto
CAF2900700.1,15.9577383333333,Auto
CAF2900720.1,14.2665076666667,Auto
CAF2900739.1,16.0678216666667,Auto
CAF2900758.1,3.233518,Auto
CAF2900777.1,1.89607783333333,Auto
CAF2900796.1,0.154748,Auto
CAF2900816.1,16.830478,Auto
CAF2900833.1,11.6880691666667,Auto
CAF2900853.1,15.7322833333333,Auto
CAF2900874.1,15.3869183333333,Auto
CAF2900895.1,16.028797,Auto
CAF2900909.1,32.12245,Auto
CAF2900929.1,66.0885,Auto
CAF2900949.1,75.8173,Auto
CAF2900973.1,129.240983333333,Auto
CAF2900997.1,13.4160866666667,Auto
CAF2901018.1,25.062645,Auto
CAF2901037.1,2.61359133333333,Auto
CAF2901058.1,0.200559333333333,Auto
CAF2901080.1,3.432115e-05,Auto
CAF2901102.1,69.5741333333333,Auto
CAF2901121.1,17.954585,Auto
CAF2901142.1,8.65638666666667,Auto
CAF2901162.1,216.156051666667,Auto
CAF2901182.1,13.0115316666667,Auto
CAF2901204.1,44.7827666666667,Auto
CAF2901224.1,13.9010016666667,Auto
CAF2901243.1,10.5728433333333,Auto
CAF2901262.1,32.02177,Auto
CAF2901284.1,0.04913705,Auto
CAF2901307.1,0.310435166666667,Auto
CAF2901327.1,1.6300775,Auto
CAF2901347.1,10.6867716666667,Auto
CAF2901368.1,45.9783566666667,Auto
CAF2901388.1,23.9162835,Auto
CAF2901406.1,19.6502435,Auto
CAF2901427.1,25.23055,Auto
CAF2901449.1,22.0760775,Auto
CAF2901469.1,22.0760775,Auto
CAF2901489.1,41.7286833333333,Auto
CAF2901509.1,0.313405000114256,Auto
CAF2901527.1,11.6337103333333,Auto
CAF2901547.1,37.5564666666667,Auto
CAF2901567.1,14.14096,Auto
CAF2901590.1,19.57295,Auto
CAF2901610.1,0.2907005,Auto
CAF2901630.1,0,Auto
CAF2901650.1,0.970097,Auto
CAF2901670.1,54.7763716666667,Auto
CAF2901686.1,0.223609,Auto
CAF2901707.1,0.0595908333333333,Auto
CAF2901725.1,0.098721,Auto
CAF2901746.1,0,Auto
CAF2901767.1,28.1219065,Auto
CAF2901791.1,0.0726111666666667,Auto
CAF2901812.1,56.1734666666667,Auto
CAF2901833.1,83.0993833333333,Auto
CAF2901853.1,14.8063133333333,Auto
CAF2901873.1,34.9692978333333,Auto
CAF2901891.1,62.76415,Auto
CAF2901912.1,96.1310833333333,Auto
CAF2901939.1,0.11129,Auto
CAF2901960.1,0.0887797333333333,Auto
CAF2901980.1,0.34955,Auto
CAF2902002.1,50.34105,Auto
CAF2902025.1,23.589215,Auto
CAF2902045.1,55.4608666666667,Auto
CAF2902061.1,31.9645,Auto
CAF2902081.1,144.05035,Auto
CAF2902101.1,54.1675833333333,Auto
CAF2902108.1,37.6864166666667,Auto
CAF2902129.1,3.2168875,Auto
CAF2902149.1,0.0674844733333333,Auto
CAF2902168.1,2.5150667345,Auto
CAF2902188.1,1.3720195,Auto
CAF2902208.1,10.18167,Auto
CAF2902230.1,6.0917455,Auto
CAF2902254.1,31.9006333333333,Auto
CAF2902274.1,34.2241333333333,Auto
CAF2902293.1,16.029565,Auto
CAF2902313.1,31.1244833333333,Auto
CAF2902337.1,33.1420833333333,Auto
CAF2902356.1,29.4766333333333,Auto
CAF2902375.1,9.02767866666667,Auto
CAF2902394.1,0.789502666666667,Auto
CAF2902414.1,0,Auto
CAF2902426.1,17.8595333333333,Auto
CAF2902446.1,16.1231083333333,Auto
CAF2902466.1,13.0449585,Auto
CAF2902486.1,21.7557333333333,Auto
CAF2902506.1,17.154015,Auto
CAF2902527.1,0.295037166666667,Auto
CAF2902543.1,0,Auto
CAF2902565.1,38.1078166666667,Auto
CAF2902582.1,52.9535,Auto
CAF2902603.1,13.276205,Auto
CAF2902622.1,4.7910375,Auto
CAF2902642.1,138.457766666667,Auto
CAF2902662.1,3.45464,Auto
CAF2902682.1,55.0669666666667,Auto
CAF2902702.1,40.5904566666667,Auto
CAF2902722.1,86.3062083333333,Auto
CAF2902735.1,0.108297166666667,Auto
CAF2902740.1,0,Auto
CAF2902753.1,62.4536833333333,Auto
CAF2902774.1,3.64872566666667,Auto
CAF2902795.1,9.22297633333333,Auto
CAF2902815.1,32.1508166666667,Auto
CAF2902833.1,1.46646016666667,Auto
CAF2902853.1,10.168265,Auto
CAF2902874.1,0,Auto
CAF2902894.1,0.355169,Auto
CAF2902915.1,2.16458016666667,Auto
CAF2902935.1,2.14585341065123,Auto
CAF2902959.1,6.10882038666667,Auto
CAF2902980.1,45.9227166666667,Auto
CAF2903000.1,0.0492121666666667,Auto
CAF2903020.1,43.44937,Auto
CAF2903043.1,0.993818833333333,Auto
CAF2903061.1,341.10695,Auto
CAF2903083.1,0.656125333333333,Auto
CAF2903103.1,0,Auto
CAF2903125.1,0.0263656666666667,Auto
CAF2903148.1,7.394737,Auto
CAF2903168.1,5.96053866666667,Auto
CAF2903187.1,0,Auto
CAF2903207.1,0,Auto
CAF2903220.1,0.393893,Auto
CAF2903241.1,0.619336666666667,Auto
CAF2903262.1,34.4498088333333,Auto
CAF2903282.1,0.0594720666666667,Auto
CAF2903302.1,0,Auto
CAF2903322.1,0,Auto
CAF2903337.1,714.811016666667,Auto
CAF2903357.1,0.120089783333333,Auto
CAF2903377.1,919.6805,Auto
CAF2903397.1,7.63966333333333,Auto
CAF2903419.1,6.13412333333333,Auto
CAF2903439.1,4.26403333333333,Auto
CAF2903459.1,7.92791541666667e-08,Auto
CAF2903478.1,5.36908333333333,Auto
CAF2903498.1,13.80845,Auto
CAF2903518.1,74.8526,Auto
CAF2903540.1,64.6967333333333,Auto
CAF2903561.1,19.5220083333333,Auto
CAF2903581.1,274.8808,Auto
CAF2903600.1,196.033266666667,Auto
CAF2903620.1,39.1872666666667,Auto
CAF2903640.1,4.92047,Auto
CAF2903660.1,40.9313166666667,Auto
CAF2903680.1,22.2017833333333,Auto
CAF2903701.1,35.9160746666667,Auto
CAF2903722.1,188.59195,Auto
CAF2903743.1,8.46699333333333,Auto
CAF2903764.1,30.5437516666667,Auto
CAF2903786.1,1.25132766666667,Auto
CAF2903806.1,59.7901016666667,Auto
CAF2903826.1,73.5760333333333,Auto
CAF2903847.1,1.1219565,Auto
CAF2903863.1,71.43645,Auto
CAF2903884.1,2.49804883333333,Auto
CAF2903906.1,4.34316216666667,Auto
CAF2903926.1,2.2636595,Auto
CAF2903946.1,63.1183666666667,Auto
CAF2903966.1,125.284316666667,Auto
CAF2903987.1,24.3571333333333,Auto
CAF2904008.1,14.9047083333333,Auto
CAF2904029.1,0,Auto
CAF2904051.1,12.7338133333333,Auto
CAF2904072.1,12.2279733333333,Auto
CAF2904093.1,0.129291166666667,Auto
CAF2904113.1,98.369665,Auto
CAF2904134.1,132.2091,Auto
CAF2904155.1,16.37195,Auto
CAF2904175.1,4.08984166666667,Auto
CAF2904193.1,121.82045,Auto
CAF2904216.1,17.9488666666667,Auto
CAF2904235.1,16.2344483333333,Auto
CAF2904255.1,17.5411833333333,Auto
CAF2904270.1,20.2750666666667,Auto
CAF2904290.1,101.666566666667,Auto
CAF2904310.1,105.885766666667,Auto
CAF2904332.1,0,Auto
CAF2904353.1,10.6749983333333,Auto
CAF2904370.1,5.65241166666667,Auto
CAF2904393.1,0.805506,Auto
CAF2904413.1,0.652809166711581,Auto
CAF2904433.1,0.20597,Auto
CAF2904452.1,0.632772333333333,Auto
CAF2904473.1,0.2996572,Auto
CAF2904494.1,25.6304666666667,Auto
CAF2904515.1,0.325872733333333,Auto
CAF2904534.1,0.297335166666667,Auto
CAF2904555.1,0.4066775,Auto
CAF2904575.1,4.006449,Auto
CAF2904595.1,10.8945386666667,Auto
CAF2904613.1,26.6480833333333,Auto
CAF2904634.1,18.8570483333333,Auto
CAF2904655.1,46.4458416666667,Auto
CAF2904675.1,30.265108356429,Auto
CAF2904694.1,184.84931,Auto
CAF2904714.1,67.7264316666667,Auto
CAF2904734.1,23.8597983333333,Auto
CAF2904754.1,31.85287,Auto
CAF2904774.1,167.045,Auto
CAF2904795.1,2.41848333333333,Auto
CAF2904816.1,4.99158182618367,Auto
CAF2904840.1,0.210627166666667,Auto
CAF2904860.1,35.0456316666667,Auto
CAF2904880.1,5.84279416666667,Auto
CAF2904899.1,0.861948166666667,Auto
CAF2904919.1,6.73996,Auto
CAF2904943.1,9.28025666666667,Auto
CAF2904963.1,18.0725766666667,Auto
CAF2904983.1,22.418355,Auto
CAF2905004.1,9.84152166666667,Auto
CAF2905024.1,0.727758592856208,Auto
CAF2905044.1,10.3808216666667,Auto
CAF2905065.1,0.683559333333333,Auto
CAF2905085.1,0.207036071333333,Auto
CAF2905105.1,45.5037833333333,Auto
CAF2905124.1,27.9003466666667,Auto
CAF2905144.1,95.6708333333333,Auto
CAF2905164.1,92.96615,Auto
CAF2905184.1,60.5553666666667,Auto
CAF2905204.1,55.11255,Auto
CAF2905209.1,62.9693,Auto
CAF2905229.1,71.9618833333333,Auto
CAF2905249.1,45.2223806666667,Auto
CAF2905268.1,153.088662166667,Auto
CAF2905281.1,5.09888033333333,Auto
CAF2905300.1,0.693110666666667,Auto
CAF2905320.1,0,Auto
CAF2905340.1,0,Auto
CAF2905360.1,0.0416788333333333,Auto
CAF2905368.1,0.447450166666667,Auto
CAF2905388.1,0,Auto
CAF2905408.1,10.78147,Auto
CAF2905427.1,1.595768,Auto
CAF2905445.1,56.27664,Auto
CAF2905463.1,5.9812615,Auto
CAF2905482.1,25.30628,Auto
CAF2905501.1,1.7889504676857,Auto
CAF2905520.1,0.976398333333333,Auto
CAF2905544.1,11.26848,Auto
CAF2905563.1,17.89403,Auto
CAF2905581.1,23.61745,Auto
CAF2905602.1,18.3942333333333,Auto
CAF2905622.1,41.6798166666667,Auto
CAF2905642.1,21.7308,Auto
CAF2905662.1,42.5181833333333,Auto
CAF2905682.1,32.4157833333333,Auto
CAF2905702.1,0,Auto
CAF2905721.1,6.81188166666667,Auto
CAF2905741.1,27.1502166666667,Auto
CAF2905764.1,38.4285226666667,Auto
CAF2905784.1,0.234919283333333,Auto
CAF2905804.1,0.0631630666666667,Auto
CAF2905824.1,0,Auto
CAF2905845.1,0.2850525,Auto
CAF2905866.1,0,Auto
CAF2905887.1,0,Auto
CAF2905907.1,3.21730683333333,Auto
CAF2905926.1,1.49751383333333,Auto
CAF2905947.1,1.12956331166667,Auto
CAF2905968.1,0.176175693833333,Auto
CAF2905989.1,420.495144066667,Auto
CAF2906009.1,387.527145183333,Auto
CAF2906028.1,0.61416,Auto
CAF2906050.1,0.280572,Auto
CAF2906069.1,0.074225,Auto
CAF2906089.1,1.91310183333333,Auto
CAF2906110.1,17.3005833333333,Auto
CAF2906130.1,10.1384266666667,Auto
CAF2906154.1,3.44368166666667,Auto
CAF2906174.1,0.649112333333333,Auto
CAF2906193.1,3.61181833333333,Auto
CAF2906212.1,0.708691666666667,Auto
CAF2906231.1,0.0266565,Auto
CAF2906252.1,16.2618133333333,Auto
CAF2906271.1,13.1422,Auto
